Platform	Name	Entity	Last IP address	Device model	Device type	OS version and architecture	OS name	Total RAM [bytes]	CPU model	Hard disks	DXS - Device (DXS - Device)	DXS - Web browsing (DXS - Web browsing)	DXS - Security (DXS - Security)	DXS - Productivity (DXS - Productivity)	DXS - Business apps (DXS - Business apps)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)
Windows	LMSFGDLOTO-D1	Limestone (TX)	172.30.34.149	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	7.01039	9.82122	10	9.37321	8.85451	10	10	10	10		10
Windows	LMS-FHOPS1-D1	Limestone (TX)	172.30.34.142	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.77055	8.92857	10	9.45519	8.34606	10	10	10	10		10
Windows	LMS-FHOPS2-D1	Limestone (TX)	172.30.34.220	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	7.55699	10	10	9.6344	8.51502	10	10	10	10		10
Windows	LMS-FHUFI-D2	Limestone (TX)	172.30.34.47	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	9.7545		10		7.74228	10	10	10	10		10
Windows	LMSFIRSTAID-D1	Limestone (TX)	172.30.32.203	OptiPlex 7010	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	7		10	10	9.34375	10	10	10	10		10
Windows	LMSFRONTGATE-D2	Limestone (TX)	172.30.34.234	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Lexar SD  USB_3_0 Read USB Device (0B), Lexar CF  USB_3_0 Read USB Device (0B), Seagate (298.1GB, 60% S.M.A.R.T.), Lexar XD  USB_3_0 Read USB Device (0B), Lexar MS  USB_3_0 Read USB Device (0B), Lexar MSD USB_3_0 Read USB Device (0B)	8.79285	10	10	9.31836	7.24105	10	10	10	10		10
Windows	LMSFSTURDIVA-D2	Limestone (TX)	172.30.32.183	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.81565	9.68254	10	9.47381	8.45815	10	10	10	10		10
Windows	LMSGPYLE-L1	Limestone (TX)	172.30.32.137	Latitude E7450	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	4294967296	Intel Core i5-5200U CPU @ 2.20GHz	SK hynix SC210 mSATA 128GB (119.2GB, 90% S.M.A.R.T.)	0	10	10	9.48314	7.66814	10	10	10	10		10
Windows	LMS-HWTRANST-D2	Limestone (TX)	172.30.34.67	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Seagate (465.8GB, 70% S.M.A.R.T.), HP HP OfficeJet Pro USB Device (0B)	9.04315		10	10	7.75023	10	10	10	10		10
Windows	LMSINCRELAY-L01	Limestone (TX)	172.30.34.208	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-3340M CPU @ 2.70GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	0	10	10	10	7.25766	10	10	10	10		10
Windows	LMS-INCSHOP-D4	Limestone (TX)	172.30.34.38	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	9.76695	8.09955	10	9.6143	8.42496	10	10	10	10		10
Windows	LMSITOFFICE-D1	Limestone (TX)	172.30.32.176	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7664	10	10	9.27524	7.89996	10	10	10	10		10
Windows	LMS-JEISKE-L2	Limestone (TX)	172.30.34.210	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	Intel (149GB, 70% S.M.A.R.T.)	9.6133	9.87315	10	9.35729	8.00958	10	10	10	10		10
Windows	LMSJGLEGHORN-D1	Limestone (TX)	172.30.34.180	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4770S CPU @ 3.10GHz	LITEON  IT LCS-128L9S-1 SCSI Disk Device (119.2GB)	8.26786		10		7.89734	10	10	10	10		10
Windows	LMSJJOPLIN-L1	Limestone (TX)	172.30.32.193	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-3340M CPU @ 2.70GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	9.5977	10	10	9.50165	8.47894	10	10	10	10		10
Windows	LMSJMAHONEY-L2	Limestone (TX)	172.30.32.185	Latitude 7390 2-in-1	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Generic- SD/MMC CRW USB Device (0B), Toshiba (238.5GB, 100% S.M.A.R.T.)	5.8725	10	10	9.61105	8.24277	10	10	10	10		10
Windows	LMSJPOSPISIL-D1	Limestone (TX)	172.30.34.51	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.81165	10	10	9.0834	7.73755	10	10	10	10		10
Windows	LMSJRAMEY-L2	Oswego (NY)	10.7.2.136	Latitude 7490	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Micron (238.5GB, 100% S.M.A.R.T.)	0	9.82857	10	9.67391	10	10	10	10	10		10
Windows	LMSJSCOTT-L1	Limestone (TX)	172.30.32.167	Latitude E6540	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310M CPU @ 2.70GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.1678	10	10	7.5	8.72494	10	10	10	10		10
Windows	LMS-KACLIN-L3	Limestone (TX)	172.30.32.159	Latitude E7270	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	KINGSTON SUV500M8240G (223.6GB, 100% S.M.A.R.T.)	9.60935	10	10	9.35553	8.27609	10	10	10	10		10
Windows	LMSKBOOTHE-D1	Limestone (TX)	172.30.34.40	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	9.7266	10	10	9.52527	8.68111	10	10	10	10		10
Windows	LMSKGRIFFITH-D1	Limestone (TX)	172.30.34.46	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Toshiba (298.1GB, 40% S.M.A.R.T.)	9.0979	10	10	9.51383	7.37751	10	10	10	10		10
Windows	LMSKREID-D1	Limestone (TX)	172.30.34.58	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4570S CPU @ 2.90GHz	Toshiba (298.1GB, 30% S.M.A.R.T.)	7	6.91111	10	9.53115	8.55269	10	10	10	10		10
Windows	LMSKSCRUGGS-D1	Limestone (TX)	172.30.34.45	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Seagate (465.8GB, 80% S.M.A.R.T.)	8.9548	10	10	9.4972	7.92342	10	10	10	10		10
Windows	LMSKTADLOCK-L2	Limestone (TX)	172.30.32.156	Latitude E6430	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-3320M CPU @ 2.60GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	9.6025	10	10	10	10	10	10	10	10		10
Windows	LMSLAB-D1	Limestone (TX)	172.30.34.209	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.63525	10	10	9.61445	8.12941	10	10	10	10		10
Windows	LMSLAB--D2	Limestone (TX)	172.30.34.237	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 70% S.M.A.R.T.)	9.3028	9.16084	10	9.60287	7.4557	10	10	10	10		10
Windows	LMSLASERWRTR-D1	Limestone (TX)	172.30.34.148	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Seagate (465.8GB, 80% S.M.A.R.T.)	9.22675	10	10		7.39866	10	10	10	10		10
Windows	LMSLHERNANDZ-L2	Limestone (TX)	172.30.34.229	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.4841	10	10	8.4744	7.98148	10	10	10	10		10
Windows	LMSLLCOMP-D01	Limestone (TX)	172.30.34.34	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Seagate (465.8GB, 100% S.M.A.R.T.)	8.94465	10	10	9.36582	8.52301	10	10	10	10		10
Windows	LMSLLCOMP-D02	Limestone (TX)	172.30.34.30	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4570S CPU @ 2.90GHz	Seagate (465.8GB, 70% S.M.A.R.T.)	9.19725	10	10	9.4191	8.70357	10	10	10	10		10
Windows	LMSLLPROJECT-D1	Limestone (TX)	172.30.34.43	OptiPlex 7010	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	4.56306		10	10	7.07039	10	10	10	10		10
Windows	LMS-LLRM217-D2	Limestone (TX)	172.30.34.26	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Seagate (298.1GB, 80% S.M.A.R.T.)	8.9959		10		7.5646	10	10	10	10		10
Windows	LMSLLTRAIN-D1	Limestone (TX)	172.30.34.166	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.74365	10	10		7.77925	10	10	10	10		10
Windows	LMS-LLTRAIN-D1	Limestone (TX)	172.30.34.160	OptiPlex 7010	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.), PNY USB 2.0 FD USB Device (3.8GB)	8.41767	10	10	9.84432	6.8196	10	10	10	10		10
Windows	LMSLLTRAIN-D3	Limestone (TX)	172.30.34.48	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.73025	10	10	9.46356	7.68869	10	10	10	10		10
Windows	LMSLLTRAIN-D4	Limestone (TX)	172.30.34.143	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.76285	10	10	7.72375	7.34335	10	10	10	10		10
Windows	LMSLLTRAIN-D5	Limestone (TX)	172.30.34.39	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.75875		10		7.16421	10	10	10	10		10
Windows	LMSLLTRAIN-D6	Limestone (TX)	172.30.34.168	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7404	10	10	9.67811	7.49939	10	10	10	10		10
Windows	LMSLLTRAIN-D7	Limestone (TX)	172.30.34.185	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.76705		10		7.54443	10	10	10	10		10
Windows	LMSLLTRAIN-D8	Limestone (TX)	172.30.34.140	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7563	10	10	9.56864	7.55732	10	10	10	10		10
Windows	LMS-LNL240-D1	Limestone (TX)	172.30.34.198	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7255	10	10	8.82061	7.60945	10	10	10	10		10
Windows	LMS-LNLRM213-D2	Limestone (TX)	172.30.34.133	OptiPlex 7010	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	8.18906		10	10	7.8016	10	10	10	10		10
Windows	LMSLOTOTAG-D01	Limestone (TX)	172.30.34.201	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Seagate (465.8GB, 80% S.M.A.R.T.)	7	10	10	10	7.51994	10	10	10	10		10
Windows	LMSLOTOTAG-D2	Limestone (TX)	172.30.34.147	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	0	10	10	10	8.43124	10	10	10	10		10
Windows	LMSLPOPE-L3	Limestone (TX)	172.30.32.142	Latitude 7280	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	KINGSTON SUV500M8240G (223.6GB, 100% S.M.A.R.T.)	9.6371	10	10	9.58978	8.42447	10	10	10	10		10
Windows	LMSMSHEFIELD-D1	Limestone (TX)	172.30.34.41	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	9.75	9.4	10	9.15798	8.42901	10	10	10	10		10
Windows	LMSMSTOOLRM-D1	Limestone (TX)	172.30.34.139	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4770S CPU @ 3.10GHz	LITEON  IT LCS-128L9S-1 SCSI Disk Device (119.2GB), Patriot (29.4GB)											
Windows	LMSNSAMFORD-L1	Limestone (TX)	172.30.32.154	Latitude E6530	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i5-3340M CPU @ 2.70GHz	Samsung (119.2GB, 70% S.M.A.R.T.)	0		0			10	10	10	10		10
Windows	LMSNSAMFORD-L2	Limestone (TX)	172.30.32.166	Latitude 5590	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8250U CPU @ 1.60GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	9.71149	8.44654	10	10	10	10		10
Windows	LMSOCISNEROS-D1	Limestone (TX)	172.30.34.190	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	4.87533	10	10	9.67421	8.37863	10	10	10	10		10
Windows	LMS-OSMITH-L1	Limestone (TX)	172.30.34.213	Latitude E7250	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-5300U CPU @ 2.30GHz	LITEON LMH-256V2M-11 MSATA 256GB (238.5GB, 90% S.M.A.R.T.), Symbol CS3000 USB Device (470.7MB)	6.16004	10	10	9.1483	8.47836	10	10	10	10		10
Windows	LMSPBELEC-D2	Limestone (TX)	172.30.34.235	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Western Digital (298.1GB, 80% S.M.A.R.T.)	8.6187	10	10	8.57847	7.87191	10	10	10	10		10
Windows	LMSPBICLAB-D1	Limestone (TX)	172.30.34.159	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.73395	10	10	9.74709	8.58209	10	10	10	10		10
Windows	LMSPBICSHOP-D1	Limestone (TX)	172.30.34.52	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.69835	10	10	9.67504	8.6005	10	10	10	10		10
Windows	LMSPBICSHOP-D2	Limestone (TX)	172.30.34.187	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	9.6987	9.50413	10	9.62419	8.36547	10	10	10	10		10
Windows	LMSPBICSHOP-D3	Limestone (TX)	172.30.34.33	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	9.73075	10	10	9.69939	8.52171	10	10	10	10		10
Windows	LMSPRECIPBAT-L2	Limestone (TX)	172.30.32.161	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	9.62965	10	10	9.28072	7.68606	10	10	10	10		10
Windows	LMSPRETRMECH-D1	Limestone (TX)	172.30.34.189	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7631	10	10	10	7.00334	10	10	10	10		10
Windows	LMSPRTREATCR-D1	Limestone (TX)	172.30.34.130	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	5.6266	9.6044	10	9.64369	8.40046	10	10	10	10		10
Windows	LMSPULVCREW-D01	Limestone (TX)	172.30.34.90	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.7605	5.30303	10	9.47309	7.70399	10	10	10	10		10
Windows	LMSPULVCREW-D02	Limestone (TX)	172.30.34.184	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Seagate (465.8GB, 70% S.M.A.R.T.)	9.04895	10	10	9.62234	8.47101	10	10	10	10		10
Windows	LMS-RBRANTE-L3	Limestone (TX)	172.30.34.192	Latitude E6540	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310M CPU @ 2.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	9.55415	10	10	9.24848	8.62255	10	10	10	10		10
Windows	LMSRCARSON-L2	Limestone (TX)	172.30.34.132	Latitude 5590	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8250U CPU @ 1.60GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	9.53275	10	10	9.46233	6.44094	10	10	10	10		10
Windows	LMSRDEOTTE-L2	Limestone (TX)	172.30.32.192	Latitude E6540	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310M CPU @ 2.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	8.9055	10	10	9.41557	4.70094	10	10	10	10		10
Windows	LMSREGATEWAY-D3	Limestone (TX)	172.30.32.207	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	9.7631		10		7.72367	10	10	10	10		10
Windows	LMSRHARRIS-L1	T.H.Wharton (TX)	172.30.96.203	Latitude E7440	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.4063	10	10	9.71145	7.00326	10	10	10	10		10
Windows	LMSRMORGAN-L2	T.H.Wharton (TX)	172.30.96.174	Latitude E7250	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-5300U CPU @ 2.30GHz	LITEON LMH-256V2M-11 MSATA 256GB (238.5GB, 90% S.M.A.R.T.)	9.61835	10	10	9.64065	8.56669	10	10	10	10		10
Windows	LMSRPATTERS-D1	Limestone (TX)	172.30.34.215	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Toshiba (298.1GB, 30% S.M.A.R.T.)	9.11825	10	10	9.2527	8.41675	10	10	10	10		10
Windows	LMSRRAWLING-D1	Limestone (TX)	172.30.34.167	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)											
Windows	LMSRSISSON-L1	Limestone (TX)	172.30.32.171	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	USB DISK 2.0 USB Device (7.2GB), Toshiba (238.5GB, 100% S.M.A.R.T.)	8.04749	10	10	9.43643	8.37902	10	10	10	10		10
Windows	LMSSELLANTI-L1	Limestone (TX)	172.30.32.173	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-4300U CPU @ 1.90GHz	Samsung (119.2GB, 70% S.M.A.R.T.)	9.60034	10	10	9.66761	8.55976	10	10	10	10		10
Windows	LMS-SHAMILTO-L1	Limestone (TX)	172.30.34.136	Latitude E6540	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i5-4300M CPU @ 2.60GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	LMSSHIFTSUP-D2	Limestone (TX)	172.30.34.49	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4570S CPU @ 2.90GHz	Toshiba (298.1GB, 40% S.M.A.R.T.)	7	10	10	9.34334	7.55807	10	10	10	10		10
Windows	LMSSIMULATOR-D1	Limestone (TX)	172.30.34.191	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	7	10	10	9.77804	8.49773	10	10	10	10		10
Windows	LMSSPURGEON-L2	Limestone (TX)	172.30.32.149	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	LITEON (119.2GB, 90% S.M.A.R.T.)	9.6545	10	0	9.39124	8.50128	10	10	10	10		10
Windows	LMSSUPERVISR-L5	-	38.66.246.180	Latitude E6420	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i5-2520M CPU @ 2.50GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.5945		10		7.34042	10	10	10	10		10
Windows	LMSSWDACR-D1	Limestone (TX)	172.30.34.197	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Intel (149GB, 100% S.M.A.R.T.)	7	10	10	9.50471	8.49786	10	10	10	10		10
Windows	LMSTGIBSON-L2	Limestone (TX)	172.30.34.177	Latitude E6530	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.58795	10	10	9.26881	8.49214	10	10	10	10		10
Windows	LMSTMILLER-D1	Limestone (TX)	172.30.34.42	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 100% S.M.A.R.T.)	9.69	10	10	9.63129	8.48875	10	10	10	10		10
Windows	LMSTRAINL213-D1	Limestone (TX)	172.30.34.171	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB)	9.7086		10	10	7.73414	10	10	10	10		10
Windows	LMSTRANSPOFC-D1	Limestone (TX)	172.30.34.65	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	HP Officejet Pro 86 USB Device (0B), Samsung (119.2GB, 100% S.M.A.R.T.)	9.78745	10	10	10	7.40676	10	10	10	10		10
Windows	LMSTROBINSON-D1	Limestone (TX)	172.30.32.128	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4570S CPU @ 2.90GHz	Toshiba (298.1GB, 30% S.M.A.R.T.)	9.1392	10	10	9.47969	0	10	10	10	10		10
